case_number,latitude,longitude,cluster
JK143801,41.978,-87.813705,0
JK217667,41.758953,-87.64911,5
JK152143,41.75483,-87.67205,5
JK213110,41.970493,-87.684845,1
JK174390,41.8558,-87.72609,4
JK152556,41.86433,-87.63915,2
JK234270,41.88243,-87.627846,2
JK199974,41.900547,-87.63363,2
JK159479,41.836956,-87.72019,4
JK143685,41.812584,-87.622925,2
JK173761,41.877113,-87.72372,4
JK227601,41.9662,-87.65705,1
JK234027,41.871735,-87.716545,4
JK150139,41.75981,-87.64007,5
JK213205,41.91349,-87.763145,0
JK188497,41.99451,-87.6861,1
JK192469,41.886814,-87.63152,2
JK194799,41.901318,-87.75085,0
JK170509,41.954304,-87.66802,1
JK153173,41.963306,-87.67691,1
JK218084,41.838226,-87.632286,2
JK230469,41.93122,-87.770386,0
JK169828,41.97528,-87.75221,0
JK189743,41.82962,-87.62211,2
JK234711,41.657536,-87.600624,6
JK210823,41.859734,-87.70548,4
JK188184,41.908947,-87.68719,4
JK159827,41.764282,-87.64925,5
JK203355,41.68816,-87.61689,6
JK172970,41.97537,-87.74436,0
JK189495,41.766575,-87.62332,5
JK198881,41.89522,-87.66313,1
JK180848,41.939316,-87.70943,0
JK174513,41.656002,-87.537476,7
JK228226,41.80211,-87.68671,3
JK219267,41.894928,-87.755905,0
JK220373,41.868385,-87.63923,2
JK224842,41.822945,-87.68654,3
JK183767,41.785862,-87.66194,3
JK161329,41.86664,-87.76926,0
JK200901,41.71362,-87.53618,7
JK219695,41.944588,-87.66395,1
JK167528,41.97636,-87.72826,1
JK173995,41.879215,-87.699936,4
JK151015,41.780945,-87.621994,5
JK207531,41.996006,-87.786606,0
JK149034,41.794174,-87.703575,3
JK203014,41.77411,-87.592926,7
JK168968,41.89797,-87.74833,0
JK223936,41.76206,-87.56765,7
JK200747,41.763714,-87.56891,7
JK176584,41.77217,-87.66577,5
JK213123,41.870823,-87.71884,4
JK215786,41.726868,-87.64918,6
JK187948,41.928944,-87.64153,1
JK196213,41.649475,-87.53503,7
JK151126,41.777634,-87.61556,5
JK220972,41.835033,-87.65107,2
JK209424,41.825035,-87.60572,2
JK144352,41.792873,-87.70354,3
JK228098,41.660587,-87.633644,6
JK206617,41.80515,-87.7235,3
JK205702,41.762547,-87.64148,5
JK199632,41.997787,-87.68653,1
JK175148,41.932297,-87.648994,1
JK190908,41.949787,-87.66045,1
JK188432,41.87949,-87.746,4
JK163708,41.868103,-87.71618,4
JK163326,41.782642,-87.63627,5
JK235646,41.73294,-87.60863,7
JK186858,41.797863,-87.7429,3
JK144502,41.883614,-87.7368,4
JK208678,41.777874,-87.61556,5
JK152104,41.90968,-87.74155,0
JK183006,41.812763,-87.59933,5
JK207613,41.929367,-87.64025,1
JK229309,41.689014,-87.66527,6
JK215014,41.88556,-87.65365,4
JK219491,41.794853,-87.67311,3
JK186065,41.93781,-87.75504,0
JK216427,41.866417,-87.704895,4
JK215745,41.876728,-87.64309,4
JK224399,41.954536,-87.651146,1
JK195204,41.97486,-87.89037,0
JK236610,41.812492,-87.60396,5
JK152094,41.683193,-87.64743,6
JK159403,41.755642,-87.642944,5
JK199678,41.920982,-87.75114,0
JK146655,41.885727,-87.62591,2
JK155209,41.938835,-87.74607,0
JK195080,41.67781,-87.6423,6
JK236140,41.96138,-87.65474,1
JK145530,41.7146,-87.567024,7
JK214684,41.918247,-87.712494,0
JK212685,41.96187,-87.64826,1
JK142089,41.858948,-87.646675,2
JK145772,41.895805,-87.68318,4
JK216049,41.748108,-87.63788,5
JK158960,41.908497,-87.75966,0
JK220280,41.962486,-87.64993,1
JK163910,41.8989,-87.671036,1
JK175291,41.929745,-87.68427,1
JK164987,41.77143,-87.68211,3
JK189675,41.792305,-87.62402,5
JK143093,41.794827,-87.580444,5
JK148669,41.795364,-87.7022,3
JK148457,41.692257,-87.65046,6
JK214315,41.789204,-87.70344,3
JK229227,41.96525,-87.6683,1
JK197705,41.837944,-87.653824,2
JK170195,41.95394,-87.704796,1
JK216842,41.874973,-87.72547,4
JK208605,41.877567,-87.68489,4
JK231389,41.70803,-87.56929,7
JK143579,41.743504,-87.60502,7
JK149027,41.78603,-87.71694,3
JK211802,41.98563,-87.689514,1
JK205287,41.940006,-87.64769,1
JK153191,41.719193,-87.653725,6
JK174996,41.931137,-87.69759,0
JK196477,41.975666,-87.77848,0
JK226952,41.69195,-87.635124,6
JK141315,41.97874,-87.68075,1
JK154787,41.704903,-87.66066,6
JK175769,41.930904,-87.64402,1
JK162409,41.801407,-87.658394,3
JK161108,41.781754,-87.63632,5
JK202909,41.993755,-87.8014,0
JK176866,41.75814,-87.64423,5
JK190144,41.93192,-87.77964,0
JK202693,41.730053,-87.55326,7
JK184942,41.745228,-87.54549,7
JK152283,41.8417,-87.719604,4
JK184957,41.893703,-87.70864,0
JK173380,41.77428,-87.71179,3
JK232491,41.852337,-87.62379,2
JK230418,41.72561,-87.56934,7
JK223227,41.947315,-87.64995,1
JK150431,41.886017,-87.7225,4
JK176579,41.899235,-87.62244,2
JK215868,41.869286,-87.62525,2
JK201507,41.942997,-87.644615,1
JK168890,41.876617,-87.758125,0
JK224462,41.885868,-87.63477,2
JK204500,41.73499,-87.66669,6
JK187309,41.876698,-87.752045,4
JK209144,41.970627,-87.76684,0
JK212665,41.773468,-87.64826,5
JK146974,41.77509,-87.66777,3
JK163303,41.90469,-87.759735,0
JK210600,41.880383,-87.75423,0
JK216602,41.7383,-87.55874,7
JK224738,41.794792,-87.58253,5
JK154392,41.79749,-87.61605,5
JK175974,41.7259,-87.55002,7
JK142802,41.79786,-87.60512,5
JK210696,41.90816,-87.674,1
JK217293,41.845406,-87.64066,2
JK144292,41.87181,-87.62734,2
JK189685,41.697567,-87.61961,6
JK196462,41.929752,-87.77713,0
JK236081,41.854984,-87.67164,4
JK165612,41.700188,-87.53891,7
JK171815,41.96979,-87.71096,1
JK169659,41.972843,-87.67113,1
JK209717,41.749046,-87.62932,5
JK156066,41.891403,-87.62806,2
JK212611,41.864075,-87.62517,2
JK225739,41.874058,-87.74574,4
JK163852,41.752537,-87.58089,7
JK146230,41.86558,-87.61949,2
JK230286,41.89114,-87.612465,2
JK194642,41.880363,-87.755844,0
JK187133,41.76315,-87.559715,7
JK198346,41.873905,-87.72543,4
JK194954,41.85383,-87.62068,2
JK193864,41.70699,-87.62025,6
JK143488,41.765026,-87.57628,7
JK185248,41.925175,-87.66651,1
JK194630,41.886932,-87.630424,2
JK160781,41.96129,-87.692795,1
JK192071,41.783276,-87.62379,5
JK195229,41.78628,-87.60604,5
JK159569,41.80031,-87.602844,5
JK171484,41.830643,-87.65409,2
JK234907,41.888893,-87.76132,0
JK211942,41.89145,-87.61768,2
JK212741,41.96673,-87.76745,0
JK193779,41.931553,-87.79182,0
JK223897,41.865467,-87.773476,0
JK153879,41.805126,-87.608894,5
JK141988,41.694363,-87.62654,6
JK211901,41.91981,-87.72786,0
JK183227,41.97896,-87.796936,0
JK165302,41.75368,-87.653824,5
JK216476,41.914192,-87.70687,0
JK166165,41.779232,-87.68543,3
JK216301,41.922653,-87.74871,0
JK230794,41.891354,-87.61518,2
JK232542,41.882526,-87.62438,2
JK155242,41.783936,-87.61287,5
JK155942,41.767036,-87.58281,7
JK199781,41.884495,-87.62702,2
JK209090,41.889046,-87.64069,4
JK149654,41.72905,-87.57796,7
JK183487,41.870388,-87.6259,2
JK208421,41.894993,-87.74692,0
JK224936,41.865543,-87.768295,0
JK143630,41.7821,-87.5865,7
JK202071,41.793335,-87.591095,5
JK147320,41.901585,-87.62662,2
JK191849,41.79689,-87.60277,5
JK191350,41.776688,-87.70309,3
JK175892,41.921906,-87.64264,1
JK167362,41.936565,-87.72337,0
JK207305,41.80318,-87.585434,5
JK211077,41.907116,-87.6896,4
JK216724,41.782322,-87.66429,3
JK145001,41.9353,-87.657486,1
JK169644,41.6637,-87.5532,7
JK146257,41.80246,-87.66359,3
JK178340,41.91134,-87.66261,1
JK217451,41.744663,-87.55114,7
JK186279,41.80414,-87.60087,5
JK170975,41.695515,-87.65464,6
JK218611,41.937057,-87.63945,1
JK154997,41.801914,-87.598236,5
JK184785,41.730724,-87.56097,7
JK224583,41.67903,-87.6299,6
JK236204,41.892265,-87.746124,0
JK148980,41.794674,-87.62357,5
JK146999,41.79122,-87.68885,3
JK235049,41.77336,-87.6407,5
JK155621,41.88133,-87.73059,4
JK232258,41.809563,-87.66621,3
JK196262,41.76528,-87.57136,7
JK197056,41.86751,-87.686844,4
JK156469,41.77013,-87.68515,3
JK170203,41.910995,-87.782455,0
JK205242,41.967678,-87.67099,1
JK223238,41.892883,-87.76891,0
JK161491,41.7736,-87.62839,5
JK228637,41.88937,-87.634026,2
JK180430,41.87328,-87.71974,4
JK141555,41.894787,-87.6347,2
JK154985,41.750187,-87.64403,5
JK140457,41.909473,-87.757805,0
JK151435,41.69643,-87.535286,7
JK204374,41.764107,-87.576256,7
JK150635,41.964767,-87.638916,1
JK234580,41.87419,-87.73813,4
JK169225,41.73119,-87.60378,7
JK148249,41.9713,-87.726906,1
JK186353,41.841125,-87.634735,2
JK153334,41.880913,-87.681526,4
JK192826,41.778397,-87.744064,3
JK173528,41.74566,-87.54793,7
JK169685,41.824677,-87.61701,2
JK191439,41.918003,-87.66758,1
JK230569,41.675465,-87.64071,6
JK221951,41.760555,-87.68558,3
JK167892,41.8021,-87.587746,5
JK186797,41.85125,-87.677155,4
JK167236,41.995186,-87.76218,0
JK174107,41.758274,-87.62258,5
JK163688,41.9185,-87.67895,1
JK160887,41.95845,-87.67739,1
JK199627,41.797054,-87.67439,3
JK156102,41.74537,-87.60259,7
JK216546,41.975864,-87.692955,1
JK154746,41.962475,-87.66501,1
JK226036,41.88023,-87.74527,4
JK178027,41.936047,-87.63678,1
JK194939,41.99661,-87.68863,1
JK157337,41.87227,-87.6301,2
JK193701,41.814503,-87.71139,3
JK213186,41.876465,-87.66027,4
JK197789,41.759953,-87.588394,7
JK180598,41.78626,-87.70254,3
JK186469,41.693077,-87.65817,6
JK177503,41.775146,-87.66778,3
JK200363,41.79122,-87.68885,3
JK174839,41.847065,-87.712425,4
JK176506,41.902977,-87.62467,2
JK189516,41.98619,-87.66426,1
JK234077,41.974403,-87.76703,0
JK176976,41.93736,-87.66858,1
JK156662,41.931583,-87.742744,0
JK183821,41.982147,-87.69062,1
JK186041,41.98513,-87.774994,0
JK237307,41.788395,-87.62231,5
JK203922,41.748554,-87.61808,5
JK195251,41.97537,-87.744026,0
JK156807,41.74567,-87.66696,5
JK201455,41.87829,-87.71419,4
JK166655,41.89347,-87.632645,2
JK165843,41.838085,-87.64319,2
JK201326,41.774067,-87.739716,3
JK203490,41.92423,-87.74692,0
JK209330,41.779568,-87.73011,3
JK189108,41.967335,-87.688866,1
JK175636,41.869316,-87.663216,4
JK177567,41.82268,-87.61242,2
JK141111,41.794537,-87.58044,5
JK168917,41.799747,-87.749054,3
JK189091,41.884834,-87.76502,0
JK154452,41.841854,-87.62874,2
JK205602,41.93632,-87.71119,0
JK190928,41.989338,-87.694496,1
JK193150,41.754593,-87.74153,3
JK165671,41.957462,-87.74743,0
JK157128,41.755283,-87.544304,7
JK236271,41.9033,-87.670296,1
JK154378,41.681305,-87.65259,6
JK193200,41.88946,-87.62422,2
JK153577,41.72739,-87.67741,6
JK151423,41.895924,-87.749245,0
JK185933,41.983643,-87.771965,0
JK149064,41.778843,-87.77276,3
JK171122,41.786293,-87.66438,3
JK174618,41.673763,-87.63095,6
JK152232,41.918713,-87.76551,0
JK180503,41.908432,-87.63851,2
JK217780,41.79005,-87.65355,3
JK174499,41.707832,-87.583084,7
JK222622,41.90112,-87.69541,4
JK178658,41.868217,-87.630455,2
JK190865,41.730736,-87.6205,7
JK189691,41.93743,-87.76646,0
JK161756,41.868008,-87.72383,4
JK149644,41.844143,-87.732376,4
JK229724,41.9951,-87.66042,1
JK187631,41.754467,-87.58094,7
JK142290,41.94045,-87.651085,1
JK201812,41.685333,-87.62204,6
JK151358,41.737698,-87.60121,7
JK189625,41.88937,-87.634026,2
JK148809,41.94154,-87.721146,0
JK159141,41.819374,-87.61843,2
JK221743,41.95344,-87.74496,0
JK161182,41.73894,-87.64735,5
JK200334,41.83545,-87.64622,2
JK226211,41.695152,-87.64246,6
JK169845,41.929745,-87.68427,1
JK143229,41.86707,-87.72615,4
JK143902,41.709377,-87.6916,6
JK190601,41.97682,-87.767235,0
JK205186,41.987297,-87.69079,1
JK201830,41.882557,-87.67911,4
JK197408,41.95912,-87.653465,1
JK155404,41.718895,-87.53649,7
JK171195,41.7502,-87.63308,5
JK198808,41.754593,-87.74153,3
JK194735,41.973167,-87.71349,1
JK146596,41.776196,-87.59455,7
JK191144,41.774124,-87.721306,3
JK156853,41.880863,-87.74774,4
JK143604,41.73338,-87.66421,6
JK210092,41.779724,-87.64646,5
JK142968,41.768692,-87.62494,5
JK142976,41.791626,-87.76959,3
JK204302,41.772636,-87.57159,7
JK185254,41.955616,-87.71714,1
JK230556,41.8752,-87.717476,4
JK171323,41.791542,-87.65845,3
JK140955,41.88587,-87.632454,2
JK174245,41.895954,-87.71633,0
JK175918,41.77797,-87.60283,5
JK212049,41.759296,-87.58839,7
JK204997,41.885105,-87.64687,4
JK149805,41.734695,-87.65452,6
JK206861,41.854786,-87.63015,2
JK171611,41.8857,-87.64203,4
JK197343,41.894062,-87.62874,2
JK151050,41.774616,-87.664085,3
JK214443,41.857857,-87.710304,4
JK171019,41.930603,-87.740234,0
JK233980,41.663296,-87.632675,6
JK143535,41.926643,-87.763626,0
JK150937,41.881348,-87.67452,4
JK161834,41.91412,-87.7465,0
JK219408,41.869335,-87.68672,4
JK149634,41.735107,-87.65331,6
JK211726,41.689934,-87.618195,6
JK171743,41.85527,-87.651695,4
JK183952,41.797604,-87.62092,5
JK154355,41.991337,-87.65685,1
JK150808,41.854347,-87.72358,4
JK235609,41.7661,-87.57354,7
JK233822,41.78302,-87.62055,5
JK236392,41.723934,-87.66031,6
JK183642,41.997868,-87.68189,1
JK189703,41.903454,-87.629974,2
JK169141,41.88059,-87.70611,4
JK179189,41.890057,-87.628494,2
JK236419,41.764973,-87.60188,7
JK151194,41.820095,-87.69571,3
JK162371,41.92182,-87.72005,0
JK208667,41.762318,-87.597664,7
JK214067,41.791077,-87.58046,5
JK173661,41.882004,-87.72895,4
JK178782,41.750877,-87.58004,7
JK190233,41.759327,-87.64548,5
JK234799,41.965225,-87.66982,1
JK151475,41.6935,-87.64241,6
JK224652,41.880627,-87.73404,4
JK163616,41.875656,-87.762726,0
JK228030,41.8857,-87.64203,4
JK206688,41.952717,-87.676285,1
JK145085,41.972134,-87.74791,0
JK238721,41.72109,-87.6714,6
JK232821,41.885914,-87.69642,4
JK151944,41.75229,-87.65592,5
JK144105,41.877895,-87.62431,2
JK214095,41.891865,-87.63408,2
JK209615,41.671654,-87.621574,6
JK187215,41.9254,-87.652336,1
JK187291,41.891705,-87.61288,2
JK237024,41.68534,-87.720116,6
JK218249,41.78309,-87.66598,3
JK208954,41.969906,-87.76252,0
JK199052,41.910217,-87.62621,2
JK226068,41.77552,-87.65439,5
JK143286,41.78641,-87.768166,3
JK189716,41.77365,-87.691444,3
JK223509,41.74777,-87.665794,5
JK145818,41.77615,-87.615524,5
JK174427,41.78079,-87.63819,5
JK152411,41.89689,-87.628204,2
JK198967,41.933872,-87.705475,0
JK149196,41.942352,-87.649345,1
JK163506,41.81261,-87.72376,3
JK189991,41.890015,-87.63167,2
JK156250,41.83613,-87.618225,2
JK189662,41.710682,-87.63454,6
JK198328,41.877472,-87.67822,4
JK168346,41.895966,-87.74505,0
JK200473,41.78269,-87.65094,3
JK160422,41.942535,-87.65662,1
JK181061,41.85982,-87.65269,4
JK149449,41.877823,-87.65518,4
JK164315,41.71482,-87.56944,7
JK229379,41.82818,-87.66912,3
JK180392,41.88769,-87.619835,2
JK205595,41.98721,-87.706314,1
JK206335,41.866302,-87.71421,4
JK223175,41.885807,-87.68027,4
JK209341,41.908432,-87.63851,2
JK202821,41.80382,-87.68919,3
JK227312,41.7655,-87.58631,7
JK181627,41.88792,-87.62802,2
JK143977,41.785114,-87.615746,5
JK207686,41.90292,-87.69733,4
JK194807,41.884495,-87.741615,0
JK165141,41.823906,-87.61122,2
JK213034,41.91387,-87.69189,4
JK165886,41.893578,-87.62543,2
JK231019,41.721245,-87.571686,7
JK233626,41.91437,-87.72891,0
JK176917,41.94269,-87.67844,1
JK171854,41.878876,-87.70115,4
JK146401,41.918575,-87.673996,1
JK149052,41.844765,-87.72458,4
JK199853,41.773033,-87.572815,7
JK216484,41.952118,-87.83359,0
JK185711,41.896126,-87.66392,1
JK211961,41.65296,-87.548386,7
JK197084,41.96129,-87.692795,1
JK231693,41.74356,-87.722404,3
JK191675,41.88464,-87.729126,4
JK194571,41.98559,-87.704094,1
JK191663,41.874416,-87.63859,4
JK225007,41.77096,-87.68464,3
JK155576,41.68683,-87.60829,6
JK181583,41.944256,-87.75047,0
JK177261,41.975227,-87.658615,1
JK228644,41.961838,-87.650314,1
JK176370,41.695988,-87.59665,6
JK194319,41.9393,-87.7104,0
JK163860,41.864494,-87.63916,2
JK214988,41.778534,-87.660545,3
JK205275,41.96236,-87.66374,1
JK193400,41.93823,-87.791275,0
JK201476,41.94116,-87.642914,1
JK168933,41.752678,-87.584435,7
JK169434,41.841576,-87.658104,2
JK163577,41.679058,-87.6323,6
JK232124,41.80888,-87.751755,3
JK162055,41.89231,-87.71744,0
JK194963,41.868164,-87.62744,2
JK150708,41.93888,-87.742744,0
JK199225,41.86818,-87.709274,4
JK142248,41.653114,-87.53989,7
JK192551,41.846638,-87.62535,2
JK230639,41.779022,-87.69993,3
JK165723,41.93732,-87.76645,0
JK182568,41.89495,-87.75233,0
JK196580,41.845856,-87.7063,4
JK179332,41.736767,-87.54582,7
JK230883,41.703194,-87.60999,6
JK227304,41.80965,-87.59602,5
JK176131,41.757004,-87.65148,5
JK235074,41.856827,-87.66997,4
JK165716,41.924595,-87.71783,0
JK159281,41.893818,-87.773544,0
JK164749,41.80851,-87.67482,3
JK175669,41.89601,-87.634186,2
JK219319,41.970585,-87.67848,1
JK233841,41.759365,-87.61833,5
JK147813,41.77716,-87.662926,3
JK155801,41.8803,-87.63232,2
JK216370,41.795868,-87.624115,5
JK151717,41.888973,-87.77303,0
JK202661,41.777557,-87.615555,5
JK225047,41.96413,-87.66376,1
JK165898,41.773212,-87.6908,3
JK213479,41.77116,-87.679665,3
JK224152,41.764225,-87.683235,3
JK199287,41.889896,-87.72281,4
JK149716,41.70229,-87.66698,6
JK157820,41.797935,-87.6063,5
JK158361,41.922447,-87.69662,0
JK190634,41.87654,-87.62925,2
JK156056,41.780415,-87.605606,5
JK194797,41.889202,-87.63164,2
JK148595,41.87405,-87.6276,2
JK219127,41.915394,-87.79131,0
JK193258,41.764694,-87.56452,7
JK189882,41.74371,-87.683975,3
JK181223,41.881733,-87.75156,0
JK159745,41.7467,-87.60753,7
JK142332,41.93128,-87.65382,1
JK164529,41.91009,-87.70873,0
JK148649,41.881187,-87.68483,4
JK213299,41.909447,-87.75998,0
JK233938,41.76749,-87.68454,3
JK145854,41.704292,-87.60392,6
JK211053,41.79391,-87.67465,3
JK198154,41.877823,-87.65518,4
JK193636,41.88879,-87.632515,2
JK160321,41.911343,-87.63471,2
JK181546,41.883286,-87.757614,0
JK152902,41.75664,-87.6119,5
JK185713,41.87418,-87.667854,4
JK200962,41.7821,-87.5865,7
JK176038,41.750744,-87.599106,7
JK197197,41.974033,-87.659805,1
JK147050,41.903423,-87.66194,1
JK226790,41.754707,-87.567505,7
JK151577,41.976566,-87.7915,0
JK165427,41.732822,-87.58556,7
JK165014,41.754593,-87.74153,3
JK233159,41.83941,-87.64632,2
JK194108,41.75763,-87.58571,7
JK150456,41.779243,-87.68451,3
JK240104,41.86798,-87.656715,4
JK204573,41.786682,-87.669876,3
JK208799,41.95109,-87.82694,0
JK224949,41.798565,-87.69027,3
JK203021,41.74577,-87.726906,3
JK182538,41.73178,-87.604706,7
JK153195,41.808353,-87.68972,3
JK178935,41.855793,-87.67971,4
JK187896,41.788834,-87.63388,5
JK154820,41.88136,-87.76158,0
JK179166,41.90393,-87.629395,2
JK209731,41.81617,-87.6104,2
JK153977,41.803593,-87.68555,3
JK192935,41.73598,-87.65009,5
JK164818,41.69751,-87.61106,6
JK187806,41.976093,-87.69235,1
JK213027,41.903305,-87.67007,1
JK206904,41.751453,-87.624565,5
JK221220,41.83566,-87.62336,2
JK209280,41.747578,-87.60825,7
JK165212,41.79625,-87.676796,3
JK181218,41.930904,-87.64402,1
JK221541,41.882538,-87.62785,2
JK152375,41.941032,-87.659004,1
JK189396,41.929745,-87.68427,1
JK196294,41.75193,-87.64407,5
JK158482,41.78563,-87.62018,5
JK189667,41.802135,-87.613556,5
JK147081,41.868298,-87.69931,4
JK206220,41.95313,-87.7711,0
JK210879,41.885548,-87.74546,0
JK195121,41.8857,-87.64203,4
JK154072,41.869354,-87.66069,4
JK144269,41.98726,-87.74315,0
JK238389,41.844223,-87.72669,4
JK232922,41.66991,-87.626015,6
JK162222,41.747707,-87.66094,5
JK227205,41.901844,-87.715546,0
JK144350,41.778755,-87.617294,5
JK143388,41.94813,-87.64951,1
JK164188,41.992027,-87.66033,1
JK203079,41.922466,-87.68819,1
JK208935,41.705677,-87.600945,6
JK172172,41.968166,-87.7347,1
JK163038,41.844265,-87.7238,4
JK187411,41.901142,-87.6928,4
JK224745,41.7308,-87.58552,7
JK171708,41.954853,-87.67423,1
JK144906,41.713306,-87.63815,6
JK180576,41.92468,-87.766014,0
JK218029,41.845856,-87.7063,4
JK194417,41.954617,-87.70804,1
JK178342,41.721394,-87.64861,6
JK227819,41.9295,-87.70737,0
JK220772,41.940876,-87.72768,0
JK223308,41.69926,-87.61355,6
JK205354,41.961674,-87.66294,1
JK167921,41.86936,-87.74243,4
JK174531,41.873096,-87.62736,2
JK207184,41.866215,-87.72189,4
JK220355,41.7777,-87.61315,5
JK193111,41.884457,-87.67672,4
JK161199,41.90005,-87.621475,2
JK211518,41.76959,-87.68827,3
JK174051,41.7352,-87.65575,6
JK152731,41.96747,-87.73666,1
JK144995,41.8836,-87.65767,4
JK192658,41.872868,-87.697365,4
JK207805,41.778877,-87.70884,3
JK206539,41.77562,-87.72268,3
JK220831,41.937828,-87.67186,1
JK205147,41.77142,-87.66157,5
JK198468,41.81754,-87.62468,2
JK215475,41.918766,-87.74556,0
JK229952,41.883476,-87.62788,2
JK162874,41.954872,-87.705605,1
JK178852,41.83607,-87.61304,2
JK213154,41.867012,-87.6556,4
JK201966,41.78121,-87.622,5
JK157694,41.766285,-87.643196,5
JK230846,41.881546,-87.6262,2
JK217164,41.774643,-87.70304,3
JK188321,41.906277,-87.67001,1
JK194144,41.863815,-87.7056,4
JK162492,41.882084,-87.68706,4
JK165696,41.911015,-87.78057,0
JK229603,41.9008,-87.67719,1
JK206518,41.701256,-87.61726,6
JK164319,41.929676,-87.80278,0
JK168127,41.845623,-87.708725,4
JK224468,41.895927,-87.74889,0
JK186206,41.911465,-87.79487,0
JK150345,41.884766,-87.658844,4
JK199140,41.95099,-87.712814,1
JK227680,41.98559,-87.69681,1
JK144484,41.966022,-87.78197,0
JK170039,41.759968,-87.60418,5
JK199991,41.786728,-87.66612,3
JK156251,41.721226,-87.66201,6
JK235227,41.93385,-87.76388,0
JK216270,41.799797,-87.62097,5
JK212290,41.766163,-87.584114,7
JK170667,41.968403,-87.7129,1
JK229235,41.788986,-87.74148,3
JK241570,41.86136,-87.6944,4
JK227904,41.751305,-87.60361,7
JK164200,41.929745,-87.68427,1
JK150466,41.67783,-87.62051,6
JK241768,41.96927,-87.74657,0
JK231043,41.8835,-87.62788,2
JK195755,41.73984,-87.6037,7
JK211559,41.862286,-87.69452,4
JK199455,41.972164,-87.69084,1
JK185524,41.89949,-87.618866,2
JK208689,41.743347,-87.57724,7
JK152924,41.80862,-87.62444,5
JK192179,41.93433,-87.736885,0
JK158103,41.866516,-87.695175,4
JK169262,41.899807,-87.72499,0
JK158434,41.70017,-87.72068,6
JK229350,41.998947,-87.665535,1
JK230463,41.73616,-87.58563,7
JK208940,41.723892,-87.68216,6
JK195381,41.871647,-87.72391,4
JK196778,41.976852,-87.655,1
JK143104,41.762222,-87.66109,5
JK218732,41.88998,-87.75053,0
JK231253,41.73626,-87.62807,6
JK159357,41.76093,-87.63334,5
JK232250,41.83757,-87.64715,2
JK207582,41.73792,-87.60122,7
JK176964,41.934982,-87.79805,0
