tSNE1,tSNE2
-7.4855456,-48.139404
-2.7312884,-28.062605
20.413212,60.06382
19.644205,-25.301607
39.598724,19.063509
-7.226567,73.22027
73.90438,-5.708088
-59.341755,21.769772
-66.44747,2.7652767
-39.999798,13.783963
25.258047,17.875418
52.64662,-42.384975
63.31016,-45.036316
-27.08013,-30.387318
0.56419134,-18.112823
1.8594936,72.3128
-72.03818,6.5043516
-65.73986,-5.2713933
-58.332767,10.838842
-21.982342,-45.05982
36.429058,-12.006764
31.730556,24.637712
-32.55414,-40.73862
-68.7755,14.80323
-13.1248665,-51.64721
21.869942,-57.292076
25.598751,-63.84806
-44.49252,-1.5885483
-8.327029,73.4467
-1.5846802,55.92354
-46.579384,15.6257305
4.4193783,40.015907
-28.73325,-59.76595
-22.192675,-10.171245
-46.03507,6.086281
47.849743,-1.1189677
-30.67186,-52.94082
-1.8304329,72.0821
